@relation 'AT: original_dataset-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.7p1+0.413p3+0.407p4+0.395p2-0.086stab... numeric
@attribute '0.698stab+0.27 g3+0.265tau2+0.255g2+0.245g1...' numeric
@attribute -0.598g4-0.399g1+0.351tau3+0.326tau2+0.295g2... numeric
@attribute 0.465tau1+0.429g2-0.388g3-0.345tau4-0.319p2... numeric
@attribute 0.476tau4-0.474g3+0.409g1-0.363p4+0.253g2... numeric
@attribute 0.471tau4+0.437p4-0.383tau2-0.343p2-0.313tau1... numeric
@attribute 0.518tau3-0.508p3+0.405p2+0.319g2-0.299tau4... numeric
@attribute '-0.48g1-0.469tau3+0.372tau2+0.37 p2-0.365p3...' numeric
@attribute 0.536tau1-0.403g3-0.391g1+0.364tau3+0.257g4... numeric
@attribute '0.61 tau2-0.466g3+0.431g4-0.393tau1-0.166g2...' numeric
@attribute -0.523g2+0.437p4-0.347g4-0.326p3+0.325tau4... numeric
@attribute stabf {unstable,stable}

@data
-1.680665,0.73801,-0.450967,0.86884,-0.537485,1.023288,-1.128391,1.48995,-0.89778,-0.122988,1.561702,unstable
-0.189421,-1.464009,-1.040401,0.547724,1.583561,0.61393,0.654382,2.138895,0.780796,-1.383971,0.391623,stable
0.392165,-0.579514,0.439729,0.342846,2.065184,0.095995,-1.000274,0.396421,-0.802628,1.478741,-2.170323,unstable
-2.556391,-0.763455,-1.082551,0.145316,-0.186932,0.674401,-0.373501,1.486326,0.473125,2.44205,0.697793,unstable
-0.299543,-0.307859,-0.930539,0.363915,0.964804,0.039972,0.63235,0.428212,0.410037,0.462253,1.643848,unstable
-2.454957,2.384852,0.257537,-0.633475,-0.91442,0.022705,1.137764,0.156667,0.599194,-0.674859,-1.887662,unstable
1.501553,-0.155988,-1.09701,-0.126577,0.51208,-0.073507,0.03485,-1.29841,-0.477755,2.503276,0.483956,stable
-2.649736,0.728128,0.422811,-0.615774,-1.114279,2.160103,0.369014,0.702869,0.679061,1.628667,-0.014434,unstable
-0.472462,-1.120406,1.225276,0.158888,0.461717,2.174052,0.962548,0.219944,-2.044755,-1.311383,0.217108,stable
0.179399,-1.169641,-0.450167,0.022248,-0.531394,-0.564112,-1.632697,-0.055664,1.283529,0.458141,-0.511098,stable
-1.895815,-2.298312,-0.515823,-0.306637,-0.764826,-0.375315,-0.549678,0.997256,-0.79014,-0.468499,-0.501935,stable
-2.266039,-0.303207,0.857181,0.55811,0.750875,2.184828,0.466073,-0.115068,1.33172,-0.82713,-0.096715,stable
0.086353,0.957862,-1.938186,0.470749,1.56113,-0.242692,0.227571,-0.412841,-0.366048,1.55267,-1.361873,unstable
0.850624,0.915388,-1.625397,-0.656596,-0.800822,0.052592,-0.148839,-1.093792,-0.107602,0.203889,0.247357,unstable
-1.01553,0.970114,-1.120317,-0.435677,1.440975,-1.459364,0.73006,-0.288973,0.363166,0.77388,-0.004167,unstable
0.317363,1.044222,1.233975,0.337677,-1.715702,0.281981,0.161864,-0.280149,-1.021821,-0.838528,0.268918,unstable
-0.914555,0.055075,0.587055,-1.074236,0.886429,0.455001,2.565088,1.613021,0.992083,1.017662,-0.445691,unstable
0.128813,-1.478792,0.24849,-1.428027,-0.279866,-1.190494,0.24205,0.298192,-1.412671,0.491403,-0.143066,stable
0.19448,2.851453,1.476882,-1.413357,0.68713,-0.380865,-0.505161,-1.103368,-0.565469,-0.093909,-0.475634,unstable
0.121227,0.825798,0.743467,-0.858248,-0.17659,0.040974,-1.06289,-0.427078,-0.637132,0.366183,1.586815,unstable
1.499488,-1.826111,-0.801264,-0.535007,-2.150689,-0.057084,0.109385,0.090798,-1.154226,1.578941,-0.240312,stable
1.008217,-0.699886,-1.916672,1.202469,1.360799,-0.329022,0.068038,0.245638,-0.522346,-1.903567,0.241064,stable
-0.429588,-1.847736,0.450533,0.32111,1.45317,-1.528622,-2.287701,0.471689,1.205222,0.39945,0.560674,stable
1.175401,0.05013,0.872471,0.623972,1.428934,0.524207,-1.717631,-0.880766,-0.792342,0.882403,2.184235,unstable
0.886687,0.214586,-0.706821,-0.329981,-1.834794,0.552107,1.437085,1.391816,1.130246,-0.143976,1.144899,unstable
0.646375,-1.202872,0.268062,-0.694559,-0.951741,-2.756262,0.091187,0.467461,1.165097,0.802082,-0.198198,stable
1.546811,2.180854,1.296548,-0.495614,0.155318,-1.85298,0.323829,-1.0486,-1.627727,-0.210261,-0.251114,unstable
0.434785,-2.147547,-0.53076,-0.315782,1.532878,-1.336804,-2.204586,-0.874483,-0.473786,-0.242497,0.061776,stable
0.882323,-0.072515,1.716468,-0.965402,-1.588566,-0.339936,0.468428,0.202482,-0.098755,-0.890318,0.133646,unstable
2.898124,1.335855,0.885048,-1.353964,-1.350113,0.883975,0.961364,0.518863,-0.409271,0.005363,-0.467612,unstable
0.796279,2.199462,0.327908,-2.314038,0.418839,1.087109,-0.518938,-0.770922,0.115804,0.547648,-1.195858,unstable
0.992643,-0.156807,-0.574313,-2.033331,0.972588,-0.072864,-0.304848,-1.622859,-0.446449,-0.138101,-0.572956,unstable
-2.654041,-1.396229,-0.766622,-0.446892,0.980936,1.524555,-0.886523,0.424625,-1.089672,-1.457511,-0.363514,stable
1.604696,-0.439559,0.042132,0.87047,-0.983399,-0.682799,0.764313,0.800442,1.512211,1.026411,0.415991,stable
2.063787,-0.120907,-1.039246,0.116251,0.75327,1.908851,2.156267,-1.550935,0.000589,0.642691,-0.515966,stable
1.69016,-0.127323,-1.601885,-1.077635,-0.318511,-0.797086,0.418095,-1.193019,1.616142,-0.439024,-1.684778,unstable
-1.874325,1.664217,-1.329467,-0.676139,1.21636,-0.477716,0.770327,-1.201839,1.057604,-1.016083,0.028668,unstable
2.313063,3.060546,-0.556518,-1.201116,-0.256618,0.622381,0.020002,-0.419714,-1.022999,1.062297,0.687587,unstable
0.820706,0.164395,0.359785,-0.186696,-0.491665,1.190014,-1.860103,0.339089,2.342752,-0.974896,0.476987,unstable
-0.387454,-0.796555,0.925035,1.769021,-0.023192,0.246839,-1.236321,0.952638,0.30422,1.578625,-0.314538,unstable
-0.156792,2.012756,0.113199,-0.069951,0.044999,-0.862326,1.039615,0.584367,-1.087058,0.40441,-0.29899,unstable
1.899501,1.137645,-0.639036,0.99351,-0.865649,-1.475885,-0.3223,0.18575,-0.694796,0.501813,-2.023169,unstable
-1.609728,-0.671856,0.720672,0.178805,-0.714982,0.865206,1.544278,0.594546,1.67061,-1.842333,-0.197518,stable
-1.212515,-0.564237,-0.942111,1.570922,0.566393,1.725482,-0.420046,0.654872,1.61338,0.108475,-0.821192,unstable
-1.481939,0.841217,-0.452425,1.755553,1.215321,-0.63578,0.162791,1.281403,-1.931418,0.337182,0.80097,unstable
-2.742586,-0.079391,0.208365,1.278446,-0.330012,0.146182,-0.181616,0.343375,1.271674,0.903203,-0.608608,unstable
2.360502,0.566742,-0.85145,2.849951,0.983831,-1.419069,1.124715,-0.085311,-0.078275,0.042343,-0.258409,unstable
-0.27995,0.219649,-0.335516,-0.065531,0.784904,0.13943,-0.593151,-1.015318,-1.332808,0.876145,-1.921363,unstable
-0.377751,-0.99512,0.986643,-0.703986,1.137674,0.73232,-2.197874,0.376463,-1.222474,-0.392442,-1.963591,stable
0.38648,-1.620821,0.693266,0.008292,0.141128,-1.599984,1.186121,1.658811,0.020715,0.895597,0.584748,stable
-1.946983,1.734956,0.018963,-0.773751,-0.11452,-1.319437,-0.376237,-0.415449,0.800426,0.175717,0.122121,unstable
2.1862,0.234374,0.901203,-0.005633,-0.755952,1.234626,1.586846,-0.582107,0.524645,0.524848,-2.104049,unstable
-0.22488,0.901261,0.434545,0.753665,0.485792,-1.120775,-0.177399,-1.392353,0.042914,2.126254,0.505435,unstable
1.45613,-0.347942,-0.326449,0.625549,-2.44743,1.235294,-0.769836,-0.873744,0.418375,0.25387,-0.709335,unstable
-0.743777,2.714211,0.033883,0.312627,0.256435,0.805911,0.959393,0.873852,-1.999649,-0.535337,0.792008,unstable
-0.948405,-2.449272,-0.193553,-1.073692,-0.372561,-0.301131,0.463958,-0.615025,-0.4627,-1.028887,1.168537,stable
-0.258956,0.973291,-1.083725,0.654462,2.117247,0.122657,-0.277953,-0.154816,0.720943,0.392265,-1.083121,unstable
-0.799731,-1.064686,0.676467,-1.718344,-0.58172,0.68261,-1.282803,-0.902445,0.219667,-1.155545,-1.352463,unstable
1.024726,-0.296612,-0.756755,-0.161462,0.205114,-1.426438,1.522376,-0.771618,1.44945,0.897104,-1.432459,stable
0.028606,-0.526755,-0.348716,1.648854,0.361985,1.705541,-0.180478,-1.060272,0.408753,-0.485654,-0.476395,unstable
-0.205618,-1.035405,1.785032,-0.20483,0.336387,1.390702,-1.308163,-0.086381,-0.155639,-2.546001,-0.958147,stable
0.559258,0.624768,0.750144,0.439716,0.311091,-1.799644,1.419011,-0.172109,-0.726137,-1.017447,-0.573169,unstable
-0.103006,0.480602,-0.072841,0.102062,-1.364021,0.903463,0.082279,0.393831,-1.744013,1.41401,0.29078,unstable
-0.88801,1.104749,-0.21269,0.169197,0.721465,1.214351,2.320877,1.123278,2.07643,0.156228,-0.121361,unstable
-1.668779,-3.27854,-0.663153,0.774799,0.315104,0.035236,0.658198,0.481569,-0.752091,-1.051008,-0.201619,stable
2.462521,1.555821,-1.086455,0.909335,0.571699,-0.514182,0.487353,-1.426862,1.322081,-0.293743,-0.476354,unstable
-0.364044,-2.488301,2.268278,0.754996,0.904557,0.622501,0.4407,-1.318707,-0.02497,0.566423,-0.945023,stable
1.792339,-1.402347,-0.779294,1.310766,-1.653627,-1.164117,0.526911,1.378335,-0.313907,-1.419396,0.785073,stable
-0.636343,0.522051,0.513611,1.115635,-0.8677,-0.166289,0.283717,0.818755,0.528334,1.05577,-1.433176,unstable
-1.351068,-1.996302,0.116889,-2.70801,0.675333,-0.477677,1.03258,0.260627,0.850223,-1.381453,0.892755,stable
2.085569,-0.326662,-1.384256,0.171902,0.700425,-0.804821,0.592287,-0.243167,0.172593,1.377729,-1.773423,unstable
3.375472,-1.040965,-0.742599,0.384422,0.461399,-0.969003,-0.247218,-1.170251,-1.409666,-1.237414,0.122239,stable
2.754598,0.131783,1.405813,-1.118041,-0.874703,-0.278369,-0.299593,-1.073024,-0.60864,-1.404005,0.416439,unstable
0.603882,0.175353,-1.432743,-2.233172,1.605154,0.299653,0.883137,-1.401779,0.908017,-0.469918,1.148747,unstable
1.484937,1.077806,0.038612,-0.954514,-0.813489,0.081751,1.175072,0.380271,0.767423,-2.084047,1.359309,unstable
0.153584,-0.081337,1.169669,1.767982,-0.631686,-0.543049,-1.040331,-1.847029,-0.797913,-1.197114,-0.088009,unstable
1.19547,-1.957143,-0.655711,-0.403192,0.561843,1.289737,0.663856,1.485371,0.133702,-0.265025,-0.166987,stable
-1.572203,-3.013505,-0.168246,0.981821,-0.66146,-0.988195,0.264953,1.270395,1.104782,-0.762879,-0.215657,stable
-2.359599,2.382489,-0.667101,0.989662,-0.081723,0.25665,-0.775224,-0.649292,-0.738664,-0.884014,-1.207068,unstable
-1.177471,0.268815,0.764648,-0.554802,0.6247,2.261628,-0.862492,0.564708,-0.120578,0.657324,-1.869504,unstable
-0.153053,-1.706425,-0.577573,-0.060237,1.413692,0.405924,0.465316,1.583909,-1.169922,1.180237,1.908561,stable
-1.055711,0.528174,1.384318,-0.093515,1.817301,0.944825,-0.130363,-1.200245,-0.928186,0.715472,1.038675,unstable
-0.72778,-0.617719,1.44921,0.512679,0.897128,-1.684499,1.594361,0.725039,0.381717,-0.361597,-1.145388,unstable
0.898615,-1.535825,-0.59208,0.411536,1.272213,-1.439395,0.419982,0.753686,-1.712323,0.382794,0.497414,stable
1.086638,1.0225,0.522596,0.580635,-0.961252,0.371735,0.574911,-0.1779,0.395757,-1.252548,-0.528523,unstable
-0.63565,1.316848,-0.370483,0.88074,1.93885,-1.114876,1.093084,2.079785,0.239462,0.057459,-0.432885,unstable
0.443187,-1.236727,0.520987,1.330137,-1.7729,-0.931166,-0.863045,1.041357,-1.849286,-1.41163,1.006331,stable
1.374916,-1.749626,0.283296,0.56822,-1.931097,-1.308029,-0.864817,0.734268,-1.5524,0.418146,0.43953,stable
-0.064065,1.057774,-0.002112,0.429539,1.50989,-1.612231,1.344397,-1.187454,-0.000668,2.067739,-1.572663,unstable
-0.947567,-1.154095,1.130417,-1.846436,-0.067367,1.017809,1.034422,0.313544,0.71644,0.718362,0.52459,stable
2.824593,-1.921111,-0.447201,-0.508628,-0.359734,0.344829,0.34248,1.091797,-1.214188,-0.043003,-1.058719,stable
2.838661,1.439015,1.5984,-0.649738,0.200574,-0.160249,0.555728,0.204034,-1.440528,-0.767585,-1.56407,unstable
0.541356,-0.076674,-0.869635,0.557882,0.850439,0.518691,0.399818,-0.254625,0.498131,-0.719017,-2.285483,unstable
-0.517306,-1.329499,-1.709286,0.808507,-2.563919,0.583917,-0.890077,-0.062504,0.766108,-1.057411,0.652883,stable
0.038276,2.232667,-1.027472,-0.382182,-0.631695,-0.533561,-2.277725,0.389852,0.221546,0.094553,-0.745051,unstable
-2.764861,1.273818,-0.526198,0.437527,0.731417,-0.531712,-1.863498,0.455352,1.899704,1.930506,0.950771,unstable
0.323028,3.132314,0.45166,0.788248,-0.31373,0.444165,-0.924762,-0.345465,-0.225961,-1.221925,0.202744,unstable
-0.509241,-0.007399,0.641897,-1.142142,0.478682,0.104227,1.397262,1.324506,0.3681,-0.331038,-0.951685,unstable
2.471097,0.810448,0.739619,0.113674,-0.99153,1.186995,-0.152934,0.296255,1.930415,1.365847,0.399491,unstable
1.4351,-0.001657,0.354522,1.711209,-1.573112,-0.444163,-1.00266,-0.054618,1.510963,1.470875,-0.007048,stable
1.478404,0.189575,0.820467,-0.574359,-1.912766,-1.784392,0.230482,0.288751,1.757603,0.04679,1.035903,unstable
-0.816889,-1.785374,0.107629,-1.56204,0.359652,-0.191207,-1.478442,0.654251,-1.3245,-0.243528,-0.576648,stable
-0.178202,0.565162,0.375657,0.446428,1.880132,0.238011,-1.220413,-1.704917,-1.358554,-0.986281,-1.56805,unstable
0.658309,-2.506272,-0.333414,-0.932303,0.637835,0.356984,0.868417,-1.697938,0.855662,0.926199,-1.081912,stable
1.885359,-0.475499,-1.20105,-2.149067,0.360405,0.215468,0.558007,-0.775283,0.817564,0.4154,-0.836271,unstable
-0.000655,-0.381509,0.212399,-1.307867,0.359248,-0.236107,0.365321,0.931288,2.986283,-0.657379,1.040062,stable
0.847683,1.058503,-0.597689,-0.946701,0.577328,0.213325,-0.956871,-0.833315,0.430595,0.783203,0.919956,unstable
0.257708,0.450648,1.126058,1.08942,0.712913,-1.688482,1.659755,0.350954,-0.211762,0.135849,-0.89515,unstable
1.189439,0.28667,0.839077,1.975661,-0.130972,-0.785322,-1.394778,-1.061607,-0.370181,1.021274,1.934498,unstable
-1.026705,2.153086,0.543205,0.583918,-1.684207,-1.538194,0.601422,-1.133845,-0.635573,0.141878,-0.193944,unstable
0.293569,0.733697,-0.200561,0.814894,1.381806,-0.918869,0.358872,2.596022,-0.751329,-0.097502,2.343314,unstable
0.010529,-0.820981,0.727302,-0.655592,0.60287,0.321049,1.837096,-0.650901,1.413068,0.174612,-2.746423,stable
0.293125,-0.889486,-1.879458,-1.138656,0.391045,0.636001,-1.492047,0.536514,0.050519,-1.57784,0.614942,stable
1.492451,-1.956787,-1.697245,-0.218058,0.848503,0.866563,1.218575,1.085114,-0.816631,0.700228,1.120512,stable
-0.753401,-0.596219,1.089709,-0.877336,1.555033,1.350334,0.838351,0.762919,1.40134,0.714797,-1.083217,unstable
-0.260555,-0.685803,-1.544475,-0.778755,-0.564039,0.014237,-0.385498,1.677279,-0.696006,1.102425,0.020282,stable
2.696356,-0.487718,-0.970239,1.359171,0.409227,-1.025694,0.985211,-1.062841,0.626268,0.089742,-0.303725,stable
-0.107077,1.301902,-0.325496,0.206649,0.612451,1.540482,-0.958908,-1.477493,-0.097718,0.974459,-0.509826,unstable
-0.127555,-0.22168,-0.311548,-0.681372,-0.425085,-1.953916,0.601342,-1.236977,-1.510306,1.213292,-0.196088,stable
0.417077,2.979764,0.118839,-0.851341,-0.000518,0.208805,-0.424506,2.032198,-0.260139,-0.174807,-1.588515,unstable
-1.622984,-1.952889,0.836726,-0.549461,-0.538213,0.896446,-0.376822,0.73998,-1.686412,0.408207,1.880426,stable
-0.193693,2.401824,0.946494,-0.361959,1.711515,-1.020694,0.315639,-0.660118,-0.205949,0.02834,-0.083405,unstable
1.323781,1.421742,-0.118022,0.047892,-0.255151,0.551394,1.482101,-0.362975,-0.17217,0.560548,-1.141305,unstable
-0.375057,2.444664,0.15078,0.833069,1.874782,-0.158909,0.130383,0.308424,-0.408976,-1.528727,0.435695,unstable
0.021867,-1.684266,-0.241367,0.861557,-1.162112,0.336204,0.773997,0.732309,0.209551,-2.42795,0.546463,stable
1.297516,0.266296,1.032713,3.190278,0.061553,-0.533298,-1.526997,0.438365,-0.401054,0.36303,0.952628,unstable
0.654228,0.175879,2.846561,-0.481723,-1.370663,0.878503,-1.450721,-0.555752,-1.28773,-0.026548,-0.368152,unstable
1.388721,0.320698,-0.316243,0.322719,-0.682066,-1.167124,-0.137047,0.566476,1.474848,-0.907044,-3.445195,unstable
0.882725,-0.85857,-1.367267,0.140399,0.867339,2.120684,0.679344,0.195177,-0.466163,0.789988,-0.309568,stable
-0.747432,0.428878,-1.426354,0.071644,1.806453,-0.434848,1.626402,-0.076306,0.015614,0.382972,-0.659185,unstable
-0.69185,-1.716051,-1.016018,-1.031476,-0.479925,-0.043782,-2.064799,0.08408,-0.143749,-0.739915,-1.15395,stable
1.852876,-0.117325,-1.933941,1.23448,-1.113942,0.437566,0.747175,0.263343,0.247014,-1.447226,-0.50656,stable
2.143866,-0.455696,0.624984,0.82978,-2.01545,1.518944,1.060276,-1.167252,0.805143,0.212537,-2.0137,stable
0.484646,2.289932,-1.286898,0.248313,1.567175,1.375206,0.472724,0.032121,-0.317116,0.63248,0.301694,unstable
0.370786,-1.748401,-1.689266,1.469766,-0.267474,0.69573,1.639998,0.11007,-1.871481,1.595686,-0.021279,stable
-1.508525,-1.330239,0.156297,-0.397348,-0.02384,-0.756046,-0.382595,0.982833,-1.891151,-0.749035,0.034839,stable
1.08508,0.427336,-0.660219,-1.249396,0.01648,1.159965,-0.275475,2.7231,-0.429673,1.267658,-0.438824,unstable
1.189189,-1.624949,-0.642025,0.724189,2.249782,1.425305,1.448984,1.468047,-1.580118,-0.737925,0.715743,stable
-2.145072,0.133571,-0.19986,-1.375528,0.777488,-0.249152,-0.23573,1.443307,-0.306829,0.047953,0.146726,unstable
-0.142942,-1.485495,0.617228,0.274606,-1.393839,-1.052545,-0.955325,1.181474,-0.427934,-0.805211,2.114927,stable
-0.495459,1.541678,0.369616,1.436358,-0.106606,-0.138849,0.985837,-0.292707,0.630362,1.001442,1.851056,unstable
-1.915129,-0.826227,0.170486,-0.271399,-1.811453,-0.116533,-0.221126,-0.143525,-2.180304,1.149516,-0.716352,stable
-0.974341,-0.312782,0.802022,1.330383,-0.244176,0.563807,1.344328,0.403796,-2.250044,0.232135,0.237857,unstable
-1.670637,0.588599,-0.607881,-1.733623,-0.659049,2.220314,-0.33875,-0.849315,1.485955,-0.20992,0.261965,unstable
0.832982,0.342423,-0.506124,-0.4156,-1.439747,0.71664,-0.595919,1.278651,0.519065,0.315557,0.249485,unstable
-3.157485,0.86353,0.602656,-0.966587,-0.257355,0.787981,0.252079,0.523278,1.351305,0.904084,0.979769,unstable
-0.756641,0.203232,1.6828,0.3385,0.969029,-0.82043,-1.018885,-1.436654,0.499158,-0.500092,-0.248988,unstable
0.098215,1.599819,0.228179,2.100339,0.043459,-1.059763,-0.169928,-1.971134,0.522171,1.341841,-0.368398,unstable
0.785075,-2.390603,0.845749,-0.10365,1.562471,-0.232394,-2.356411,0.694527,0.88454,-0.489902,0.42139,stable
-0.610704,-2.634566,0.389184,-1.054628,-1.070548,0.184754,-0.955113,-1.56728,-0.056885,-0.586275,-0.586133,stable
0.216549,3.291462,0.941186,1.31855,-0.760239,1.812531,-0.02877,0.885868,0.998282,1.144771,0.289873,unstable
-1.223955,-1.373628,-0.963744,0.279089,0.729596,-0.395648,0.414531,-2.835193,0.332833,1.03948,-1.799666,stable
1.547912,2.424917,-0.337949,-0.327469,0.195121,-1.222503,-0.340658,-0.162535,-1.294865,0.445304,-2.419394,unstable
1.348928,-1.693322,-2.468175,-0.474259,0.971184,0.969828,0.964452,0.418948,-0.627671,1.072127,0.506909,stable
-0.00546,0.794123,-0.707227,-1.415158,1.882629,-1.734753,1.084564,-0.44608,1.391357,1.458767,0.795329,unstable
1.133514,-0.720877,1.695017,1.447754,0.495833,2.06831,-1.579145,0.69074,0.460406,-0.293382,-0.897712,stable
-0.598825,1.628951,-0.613805,0.819955,0.573606,0.22875,-1.151342,1.143093,-1.703444,0.0975,0.226528,unstable
0.237336,-1.936906,-1.04405,-1.336978,0.958238,-0.284697,-0.802015,1.715021,0.374985,1.970221,-0.155346,stable
-1.957648,2.51443,1.56244,0.606985,-1.83795,0.355305,0.16744,0.048344,0.971338,0.072223,-1.306954,unstable
-0.869353,-1.03592,0.873396,-0.572023,0.472982,-1.841885,2.802897,0.181275,-0.108435,0.522206,-0.102753,stable
0.176857,0.332901,-1.40048,-0.226983,-0.043571,1.997762,1.233405,1.85463,-0.105399,-0.507139,-1.292557,unstable
-2.944748,0.695229,0.429364,0.343549,-0.901915,0.020918,-0.185344,0.393069,1.450785,-0.433212,-0.082578,unstable
0.842878,-2.000742,-0.537396,0.585538,-0.041135,0.311114,0.291362,-0.963966,0.203733,0.146301,0.545436,stable
-0.121353,-1.167485,-2.338895,0.539043,-0.929511,-0.235655,-0.043994,-0.295826,-2.136023,0.90219,0.843492,stable
1.529328,0.551824,0.101516,0.111648,1.290495,0.432795,0.607644,-0.017384,1.511908,-0.225998,1.156355,unstable
-0.307981,-1.995422,-0.348733,-0.886653,0.228115,-1.213198,-0.370021,0.663846,0.312997,-2.202333,-0.140441,stable
1.445884,-0.624669,-0.653744,-0.458055,-0.741323,-0.035731,1.765558,-1.049041,0.612264,-0.816121,0.8748,stable
-1.089199,-0.153438,-0.532102,-1.19045,1.588182,0.182511,0.855453,1.390347,-0.207184,-2.762396,0.080579,stable
0.699515,0.186572,-1.385096,0.883071,1.385974,1.464847,-1.633128,-0.612034,1.480206,0.295264,1.111507,unstable
1.451943,0.161638,-0.699542,0.134855,-1.959367,1.110337,-0.800937,-0.360453,0.324442,-0.832822,-1.594478,unstable
-1.330295,0.951812,-1.973324,0.710435,-0.560253,1.875657,-0.617314,-0.211823,-2.238171,-0.134333,-0.473765,unstable
2.37194,1.074736,-0.334274,-0.090274,-1.447897,1.193611,-1.202674,-0.185753,-0.9421,0.717609,-0.806265,unstable
0.415326,-0.552343,-1.4367,0.504641,-2.109624,-1.24051,-0.314738,0.897829,0.672302,0.865392,-0.165268,stable
0.657224,-0.774005,-0.31529,0.667673,0.082435,0.232796,0.73609,0.561191,-0.274754,-0.825865,1.876673,unstable
-0.796668,2.398681,0.699635,-1.454314,0.807313,-2.035594,0.3841,1.175204,0.166831,-0.743985,0.337795,unstable
1.599507,0.720134,-1.072365,2.062633,0.915443,0.007773,-0.409628,-1.327653,1.295682,-0.149634,-0.556177,unstable
2.260154,-0.361948,-0.435419,0.245497,0.28421,-0.377303,-1.482881,1.328421,0.866142,0.629705,-0.167475,unstable
-0.851078,0.900827,-1.726407,-1.793425,-0.496719,-1.276302,0.939053,-0.913678,0.16847,0.488759,-1.206634,unstable
1.965464,0.927903,1.130031,-1.803297,-0.110581,-0.939782,-1.139133,1.50102,-0.255042,0.271861,-0.894787,unstable
-0.289494,-1.214168,1.822276,-0.3445,-0.575479,-0.574832,0.958547,0.502795,-0.07387,1.576687,-0.635024,stable
1.999103,0.104294,-0.009049,-0.2499,0.754697,-0.757286,0.457409,-0.915579,2.838085,-0.643415,0.053762,unstable
-0.415339,-0.667656,-1.884447,2.011651,-1.171936,-0.722947,0.634442,0.626903,0.460687,1.024914,1.877756,stable
0.420791,-0.785769,0.20992,1.06799,0.390574,-1.229554,-0.742909,-0.962496,-0.183752,1.104268,1.499233,unstable
2.405657,1.402504,-0.701614,-0.303522,0.817543,0.073391,0.289765,0.085135,1.103045,2.176608,1.046271,unstable
-0.713014,0.846638,1.741709,0.338297,-1.331364,1.159378,-0.295479,0.99606,-0.826414,0.431225,1.513721,unstable
1.086889,0.618759,-1.081692,0.115075,-1.315958,1.014497,1.681252,0.745676,0.803211,-0.514708,0.116532,unstable
1.998922,-0.293716,-0.841804,-0.45709,0.779467,0.408285,-1.522616,-0.343371,-1.369581,1.953604,1.357725,stable
-1.401574,-1.435739,0.415903,-1.37747,-0.426081,-0.478769,-0.791092,2.318188,-0.502906,0.580449,1.286405,stable
-0.045995,2.177794,-1.530439,0.137952,-1.229203,-0.817646,-0.172376,0.212604,-0.571493,-0.670434,2.189006,unstable
-2.144116,-0.196759,-0.029777,-1.97108,-0.407204,1.501063,-0.968862,-0.443663,1.817535,1.373301,-0.516035,unstable
-0.483199,1.316822,-0.589785,2.072344,-1.301462,-0.14629,-0.493912,-1.70674,-0.091997,-0.342434,0.874742,unstable
-1.273897,1.4631,-0.844812,-1.023858,-1.168641,0.531027,-0.467283,-0.310447,-1.68928,1.038114,1.062428,unstable
-0.719201,0.576349,-0.101048,-0.807495,-0.692255,-0.194285,1.512961,1.956378,-0.431046,1.5308,-2.194057,unstable
-2.30496,0.482611,1.955584,-1.6498,1.279315,1.283074,0.1123,-1.075662,-1.048231,-0.537238,-0.502249,unstable
0.601224,0.865866,0.306748,-0.568165,1.443252,-1.624645,0.09666,-0.996375,1.084355,-0.361483,2.22661,unstable
0.647409,1.392672,-0.392635,0.273411,-0.800436,0.435918,-1.588641,0.257858,0.417999,-0.43888,-0.928932,unstable
